Epoch #39: episode_reward: -16813.774 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #40: episode_accuracy: 0.122 ± 0.000,                                   episode_1_off_accuracy: 0.238 ± 0.000
Epoch #40: episode_reward: -16812.012 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #41: episode_accuracy: 0.202 ± 0.000,                                   episode_1_off_accuracy: 0.288 ± 0.000
Epoch #41: episode_reward: -16813.942 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #42: episode_accuracy: 0.238 ± 0.000,                                   episode_1_off_accuracy: 0.287 ± 0.000
Epoch #42: episode_reward: -16812.680 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #43: episode_accuracy: 0.147 ± 0.000,                                   episode_1_off_accuracy: 0.275 ± 0.000
Epoch #43: episode_reward: -16807.038 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #44: episode_accuracy: 0.136 ± 0.000,                                   episode_1_off_accuracy: 0.268 ± 0.000
Epoch #44: episode_reward: -16813.555 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #45: episode_accuracy: 0.206 ± 0.000,                                   episode_1_off_accuracy: 0.286 ± 0.000
Epoch #45: episode_reward: -16813.872 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #46: episode_accuracy: 0.259 ± 0.000,                                   episode_1_off_accuracy: 0.293 ± 0.000
Epoch #46: episode_reward: -16813.337 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #47: episode_accuracy: 0.253 ± 0.000,                                   episode_1_off_accuracy: 0.291 ± 0.000
Epoch #47: episode_reward: -16812.565 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #48: episode_accuracy: 0.267 ± 0.000,                                   episode_1_off_accuracy: 0.310 ± 0.000
Epoch #48: episode_reward: -16811.529 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #49: episode_accuracy: 0.246 ± 0.000,                                   episode_1_off_accuracy: 0.300 ± 0.000
Epoch #49: episode_reward: -16813.343 ± 0.000,                            episode_length: 1000.000 ± 0.000
Epoch #50: episode_accuracy: 0.252 ± 0.000,                                   episode_1_off_accuracy: 0.294 ± 0.000
Epoch #50: episode_reward: -16812.204 ± 0.000,                            episode_length: 1000.000 ± 0.000
total time: 70773.771s
Start training dynamics
loss/model_eval_mse_loss: 0.094343
loss/model_eval_mse_loss: 0.092704
loss/model_eval_mse_loss: 0.092376
loss/model_eval_mse_loss: 0.092296
loss/model_eval_mse_loss: 0.090640
loss/model_eval_mse_loss: 0.090963
loss/model_eval_mse_loss: 0.090274
loss/model_eval_mse_loss: 0.089594
loss/model_eval_mse_loss: 0.088129
loss/model_eval_mse_loss: 0.087573
loss/model_eval_mse_loss: 0.086936
loss/model_eval_mse_loss: 0.086644
loss/model_eval_mse_loss: 0.086697
loss/model_eval_mse_loss: 0.086271
loss/model_eval_mse_loss: 0.086077
loss/model_eval_mse_loss: 0.086949
loss/model_eval_mse_loss: 0.085699
loss/model_eval_mse_loss: 0.084934
loss/model_eval_mse_loss: 0.085108
loss/model_eval_mse_loss: 0.084557
loss/model_eval_mse_loss: 0.084362
loss/model_eval_mse_loss: 0.083923
loss/model_eval_mse_loss: 0.083492
loss/model_eval_mse_loss: 0.082756
loss/model_eval_mse_loss: 0.082836
loss/model_eval_mse_loss: 0.082069
loss/model_eval_mse_loss: 0.082431
loss/model_eval_mse_loss: 0.081734
loss/model_eval_mse_loss: 0.081533
loss/model_eval_mse_loss: 0.081126
loss/model_eval_mse_loss: 0.081207
loss/model_eval_mse_loss: 0.080090
loss/model_eval_mse_loss: 0.080412
loss/model_eval_mse_loss: 0.079674
loss/model_eval_mse_loss: 0.079031
loss/model_eval_mse_loss: 0.078609
loss/model_eval_mse_loss: 0.078321
loss/model_eval_mse_loss: 0.077751
loss/model_eval_mse_loss: 0.077495
loss/model_eval_mse_loss: 0.076616
loss/model_eval_mse_loss: 0.075929
loss/model_eval_mse_loss: 0.075031
loss/model_eval_mse_loss: 0.074372
loss/model_eval_mse_loss: 0.074721
loss/model_eval_mse_loss: 0.073231
loss/model_eval_mse_loss: 0.072155
loss/model_eval_mse_loss: 0.072632
loss/model_eval_mse_loss: 0.070604
loss/model_eval_mse_loss: 0.069618
loss/model_eval_mse_loss: 0.069623
loss/model_eval_mse_loss: 0.069110
loss/model_eval_mse_loss: 0.068542
loss/model_eval_mse_loss: 0.068776
loss/model_eval_mse_loss: 0.067890
loss/model_eval_mse_loss: 0.067539
loss/model_eval_mse_loss: 0.067601
loss/model_eval_mse_loss: 0.066838
loss/model_eval_mse_loss: 0.067020
loss/model_eval_mse_loss: 0.066489
loss/model_eval_mse_loss: 0.067634
loss/model_eval_mse_loss: 0.067494
loss/model_eval_mse_loss: 0.069001
loss/model_eval_mse_loss: 0.067961
loss/model_eval_mse_loss: 0.067283
loss/model_eval_mse_loss: 0.068332
loss/model_eval_mse_loss: 0.068945
loss/model_eval_mse_loss: 0.068144
loss/model_eval_mse_loss: 0.068769
loss/model_eval_mse_loss: 0.067249
loss/model_eval_mse_loss: 0.067486
loss/model_eval_mse_loss: 0.066853
loss/model_eval_mse_loss: 0.067321
total time: 485.712s
